item_id,name,category,price,link,short_description,designer,basic_color,furniture
79272696,BROR,Bookcases & shelving units,1125,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s79272696/,"        Shelving unit,          234x55x110 cm",IKEA of Sweden,black,other
79279457,ALGOT,Bookcases & shelving units,388,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-s79279457/,        Wall upright/shelves/drying rack,Francis Cayouette,other,other
79303495,IVAR,Bookcases & shelving units,910,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-cabinets-drawers-pine-red-s79303495/,"        Shelving unit w cabinets/drawers,          134x30x179 cm",IKEA of Sweden,red,cabinet
79305102,JONAXEL,Bookcases & shelving units,630,https://www.ikea.com/sa/en/p/jonaxel-frame-wire-baskets-clothes-rails-s79305102/,"        Frame/wire baskets/clothes rails,          142-178x51x173 cm",IKEA of Sweden,other,other
80441556,TIMMERVIKEN,Bookcases & shelving units,100,https://www.ikea.com/sa/en/p/timmerviken-door-drawer-front-black-80441556/,"        Door/drawer front,          60x38 cm",804.415.56 The front may be used as a door or as a drawer front.You can choose to mount the door on the right or left side.The door keeps your belongings hidden and free from dust.To be completed with BESTÅ hinges if used as door. Sold separately.To be completed with BESTÅ drawer frame 60x25x40 cm and BESTÅ drawer runner if used as drawer front. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,black,other
80450353,IVAR,Bookcases & shelving units,75,https://www.ikea.com/sa/en/p/ivar-drawer-red-80450353/,"        Drawer,          39x30x14 cm",IKEA of Sweden,red,other
89276590,ALGOT,Bookcases & shelving units,245,https://www.ikea.com/sa/en/p/algot-wall-upright-mesh-baskets-white-s89276590/,"        Wall upright/mesh baskets,          65x41x197 cm",Francis Cayouette,white,other
89285518,ALGOT,Bookcases & shelving units,594,https://www.ikea.com/sa/en/p/algot-3-sections-shelves-black-s89285518/,"        3 sections/shelves,          189x41x170 cm",Francis Cayouette,black,other
99184439,SVALNÄS,Bookcases & shelving units,2070,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-storage-combination-bamboo-white-s99184439/,"        Wall-mounted storage combination,          193x35x176 cm",Jon Karlsson,white,other
99297634,JONAXEL,Bookcases & shelving units,730,https://www.ikea.com/sa/en/p/jonaxel-frame-wire-baskets-clothes-rails-s99297634/,"        Frame/wire baskets/clothes rails,          142-178x51x173 cm",IKEA of Sweden,other,other
99903788,ALGOT,Bookcases & shelving units,296,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s99903788/,"        Wall upright/shelves,          86x41x197 cm",Francis Cayouette,white,other
30441554,TIMMERVIKEN,Cabinets & cupboards,115,https://www.ikea.com/sa/en/p/timmerviken-door-black-30441554/,"        Door,          60x64 cm",304.415.54 The door keeps your belongings hidden and free from dust.You can choose to mount the door on the right or left side.To be completed with BESTÅ hinges.1 door requires 1 pack of hinges. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,black,other
49300827,BESTÅ,Cabinets & cupboards,1850,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-black-brown-selsviken-dark-red-brown-clear-glass-s49300827/,"        Storage combination w glass doors,          120x42x192 cm",IKEA of Sweden,black,other
80441556,TIMMERVIKEN,Cabinets & cupboards,100,https://www.ikea.com/sa/en/p/timmerviken-door-drawer-front-black-80441556/,"        Door/drawer front,          60x38 cm",804.415.56 The front may be used as a door or as a drawer front.You can choose to mount the door on the right or left side.The door keeps your belongings hidden and free from dust.To be completed with BESTÅ hinges if used as door. Sold separately.To be completed with BESTÅ drawer frame 60x25x40 cm and BESTÅ drawer runner if used as drawer front. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,black,other
29297958,BESTÅ,Cabinets & cupboards,820,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-black-brown-selsviken-stallarp-high-gloss-dark-red-brown-s29297958/,"        TV bench with drawers,          120x42x48 cm",Carl Öjerstam/IKEA of Sweden,black,bench
10443629,GLASSVIK,Cabinets & cupboards,175,https://www.ikea.com/sa/en/p/glassvik-glass-door-dark-red-brown-clear-glass-10443629/,"        Glass door,          60x38 cm",IKEA of Sweden,red,other
80275887,KALLAX,Cabinets & cupboards,250,https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-80275887/,"        Shelving unit,          77x147 cm",Tord Björklund,white,other
59286468,EKET,Cabinets & cupboards,311,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-white-s59286468/,"        Cabinet combination with legs,          70x35x80 cm",Jon Karlsson,white,cabinet
40033763,IVAR,Cabinets & cupboards,295,https://www.ikea.com/sa/en/p/ivar-cabinet-pine-40033763/,"        Cabinet,          80x30x83 cm",IKEA of Sweden,other,cabinet
40383737,LOMMARP,Cabinets & cupboards,1116,https://www.ikea.com/sa/en/p/lommarp-cabinet-with-glass-doors-dark-blue-green-40383737/,"        Cabinet with glass doors,          86x199 cm",Francis Cayouette,blue,cabinet
10119206,DETOLF,Cabinets & cupboards,295,https://www.ikea.com/sa/en/p/detolf-glass-door-cabinet-black-brown-10119206/,"        Glass-door cabinet,          43x163 cm",IKEA of Sweden,black,cabinet
59278307,KALLAX,Cabinets & cupboards,500,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s59278307/,"        Shelving unit with 4 inserts,          77x147 cm",Tord Björklund,white,other
49280042,BILLY / OXBERG,Cabinets & cupboards,315,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-doors-white-s49280042/,"        Bookcase with doors,          80x30x106 cm",Gillis Lundgren,white,bookcase
30439565,SYVDE,Cabinets & cupboards,595,https://www.ikea.com/sa/en/p/syvde-cabinet-with-glass-doors-white-30439565/,"        Cabinet with glass doors,          100x123 cm",IKEA of Sweden,white,cabinet
79286491,EKET,Cabinets & cupboards,377,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-white-stained-oak-effect-s79286491/,"        Cabinet combination with feet,          70x25x107 cm",Jon Karlsson/IKEA of Sweden,white,cabinet
59248867,LIXHULT,Cabinets & cupboards,580,https://www.ikea.com/sa/en/p/lixhult-storage-combination-dark-blue-s59248867/,"        Storage combination,          140x82 cm",Jon Karlsson,blue,other
70328669,LIXHULT,Cabinets & cupboards,175,https://www.ikea.com/sa/en/p/lixhult-cabinet-metal-grey-70328669/,"        Cabinet,          60x35 cm",Jon Karlsson,grey,cabinet
69287392,BILLY / OXBERG,Cabinets & cupboards,195,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-door-white-s69287392/,"        Bookcase with door,          40x30x106 cm",Gillis Lundgren,white,bookcase
50413507,HEMNES,Cabinets & cupboards,1595,https://www.ikea.com/sa/en/p/hemnes-glass-door-cabinet-with-3-drawers-white-stain-light-brown-50413507/,"        Glass-door cabinet with 3 drawers,          90x197 cm",Carina Bengs,white,other
29281066,BILLY / OXBERG,Cabinets & cupboards,385,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-doors-white-s29281066/,"        Bookcase with doors,          80x30x202 cm",Gillis Lundgren,white,bookcase
79302721,BESTÅ,Cabinets & cupboards,920,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-black-brown-riksviken-nannarp-light-bronze-effect-s79302721/,"        Storage combination with doors,          120x42x74 cm",IKEA of Sweden/Carl Öjerstam,black,other
19279177,LIXHULT,Cabinets & cupboards,350,https://www.ikea.com/sa/en/p/lixhult-cabinet-combination-grey-s19279177/,"        Cabinet combination,          120x35x57 cm",Jon Karlsson,grey,cabinet
40302289,BRUSALI,Cabinets & cupboards,595,https://www.ikea.com/sa/en/p/brusali-high-cabinet-with-door-brown-40302289/,"        High cabinet with door,          80x190 cm",IKEA of Sweden,brown,cabinet
30381593,IVAR,Cabinets & cupboards,345,https://www.ikea.com/sa/en/p/ivar-cabinet-with-doors-white-30381593/,"        Cabinet with doors,          80x83 cm",Sarah Fager,white,cabinet
50300666,BRIMNES,Cabinets & cupboards,445,https://www.ikea.com/sa/en/p/brimnes-cabinet-with-doors-glass-white-50300666/,"        Cabinet with doors,          78x95 cm",K Hagberg/M Hagberg,white,cabinet
89279174,LIXHULT,Cabinets & cupboards,356,https://www.ikea.com/sa/en/p/lixhult-wall-mounted-cabinet-combination-white-s89279174/,"        Wall-mounted cabinet combination,          50x25x50 cm",Jon Karlsson,white,cabinet
40300662,BRIMNES,Cabinets & cupboards,395,https://www.ikea.com/sa/en/p/brimnes-cabinet-with-doors-white-40300662/,"        Cabinet with doors,          78x95 cm",K Hagberg/M Hagberg,white,cabinet
359739,ROTHULT,Cabinets & cupboards,95,https://www.ikea.com/sa/en/p/rothult-smart-lock-white-00359739/,        Smart lock,IKEA of Sweden,white,other
302291,BRUSALI,Cabinets & cupboards,375,https://www.ikea.com/sa/en/p/brusali-cabinet-with-doors-brown-00302291/,"        Cabinet with doors,          80x93 cm",IKEA of Sweden,brown,cabinet
40309257,HEMNES,Cabinets & cupboards,1395,https://www.ikea.com/sa/en/p/hemnes-sideboard-white-stain-40309257/,"        Sideboard,          157x88 cm",Carina Bengs,white,sideboard
29248864,LIXHULT,Cabinets & cupboards,663,https://www.ikea.com/sa/en/p/lixhult-storage-combination-dark-blue-red-orange-grey-dark-green-s29248864/,"        Storage combination,          130x117 cm",Jon Karlsson,red,other
69017828,BILLY / OXBERG,Cabinets & cupboards,575,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-white-s69017828/,"        Bookcase,          80x30x202 cm",Gillis Lundgren,white,bookcase
30439725,LIATORP,Cabinets & cupboards,1295,https://www.ikea.com/sa/en/p/liatorp-glass-door-cabinet-white-30439725/,"        Glass-door cabinet,          96x214 cm",Carina Bengs,white,cabinet
19205884,BESTÅ,Cabinets & cupboards,1870,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-black-brown-kallviken-dark-grey-concrete-effect-s19205884/,"        Storage combination with doors,          120x40x192 cm",IKEA of Sweden,black,other
70439728,LIATORP,Cabinets & cupboards,1345,https://www.ikea.com/sa/en/p/liatorp-sideboard-white-70439728/,"        Sideboard,          145x87 cm",Carina Bengs,white,sideboard
89248205,IVAR,Cabinets & cupboards,440,https://www.ikea.com/sa/en/p/ivar-cabinet-with-doors-pine-white-s89248205/,"        Cabinet with doors,          89x30x124 cm",Sarah Fager/IKEA of Sweden,white,cabinet
30396429,LIXHULT,Cabinets & cupboards,145,https://www.ikea.com/sa/en/p/lixhult-cabinet-metal-dark-blue-30396429/,"        Cabinet,          35x60 cm",Jon Karlsson,blue,cabinet
10409871,BRIMNES,Cabinets & cupboards,476,https://www.ikea.com/sa/en/p/brimnes-glass-door-cabinet-black-10409871/,"        Glass-door cabinet,          80x190 cm",K Hagberg/M Hagberg,black,cabinet
19189030,EKET,Cabinets & cupboards,656,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s19189030/,"        Wall-mounted cabinet combination,          80x35x210 cm",IKEA of Sweden/Jon Karlsson,white,cabinet
396416,MILSBO,Cabinets & cupboards,995,https://www.ikea.com/sa/en/p/milsbo-glass-door-cabinet-white-00396416/,"        Glass-door cabinet,          73x175 cm",Jonas Hultqvist,white,cabinet
69281804,BILLY / OXBERG,Cabinets & cupboards,915,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-glass-doors-white-s69281804/,"        Bookcase with glass-doors,          120x30x202 cm",Gillis Lundgren,white,bookcase
59275101,HAVSTA,Cabinets & cupboards,925,https://www.ikea.com/sa/en/p/havsta-cabinet-with-plinth-white-s59275101/,"        Cabinet with plinth,          81x37x134 cm",IKEA of Sweden,white,cabinet
19028754,LIATORP,Cabinets & cupboards,1445,https://www.ikea.com/sa/en/p/liatorp-bookcase-with-glass-doors-white-s19028754/,"        Bookcase with glass-doors,          96x214 cm",Carina Bengs,white,bookcase
79276388,LIXHULT,Cabinets & cupboards,409,https://www.ikea.com/sa/en/p/lixhult-storage-combination-grey-white-dark-blue-s79276388/,"        Storage combination,          95x82 cm",Jon Karlsson,white,other
10251451,IKEA PS,Cabinets & cupboards,425,https://www.ikea.com/sa/en/p/ikea-ps-cabinet-white-10251451/,"        Cabinet,          119x63 cm",Nicholai Wiig Hansen,white,cabinet
49221038,EKET,Cabinets & cupboards,620,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-white-s49221038/,"        Cabinet combination with legs,          140x35x80 cm",Jon Karlsson,white,cabinet
363171,FABRIKÖR,Cabinets & cupboards,636,https://www.ikea.com/sa/en/p/fabrikoer-glass-door-cabinet-black-blue-blue-00363171/,"        Glass-door cabinet,          81x113 cm",Nike Karlsson,black,cabinet
29301762,BESTÅ,Cabinets & cupboards,1045,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-white-lappviken-stubbarp-white-s29301762/,"        Storage combination with doors,          120x42x202 cm",IKEA of Sweden,white,other
80385616,BILLY,Cabinets & cupboards,516,https://www.ikea.com/sa/en/p/billy-bookcase-with-glass-doors-dark-red-80385616/,"        Bookcase with glass-doors,          80x30x202 cm",Gillis Lundgren,red,bookcase
60342072,REGISSÖR,Cabinets & cupboards,796,https://www.ikea.com/sa/en/p/regissoer-cabinet-brown-60342072/,"        Cabinet,          118x110 cm",K Hagberg/M Hagberg,brown,cabinet
9276650,BESTÅ,Cabinets & cupboards,980,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-grey-stained-walnut-effect-kallviken-stubbarp-dark-grey-concrete-effect-s09276650/,"        TV bench with doors,          120x42x74 cm",IKEA of Sweden,grey,bench
89302971,BESTÅ,Cabinets & cupboards,2470,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-grey-stained-walnut-effect-lappviken-notviken-stubbarp-grey-green-s89302971/,"        TV storage combination,          240x42x230 cm",IKEA of Sweden,green,other
39287379,BILLY / MORLIDEN,Cabinets & cupboards,245,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-with-glass-door-white-glass-s39287379/,"        Bookcase with glass door,          40x30x106 cm",IKEA of Sweden/Gillis Lundgren,white,bookcase
40347886,EDVALLA,Cabinets & cupboards,25,https://www.ikea.com/sa/en/p/edvalla-drop-handle-brass-colour-40347886/,"        Drop handle,          18 mm",Francis Cayouette,other,other
79291355,PLATSA,Cabinets & cupboards,1268,https://www.ikea.com/sa/en/p/platsa-storage-combination-s79291355/,"        Storage combination,          80x42x301 cm",IKEA of Sweden,other,other
50328665,LIXHULT,Cabinets & cupboards,89,https://www.ikea.com/sa/en/p/lixhult-cabinet-metal-white-50328665/,"        Cabinet,          25x25 cm",Jon Karlsson,white,cabinet
20396646,HEMNES,Cabinets & cupboards,595,https://www.ikea.com/sa/en/p/hemnes-high-cabinet-with-glass-door-white-20396646/,"        High cabinet with glass door,          42x38x131 cm",IKEA of Sweden,white,cabinet
29302573,BESTÅ,Cabinets & cupboards,1400,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-black-brown-riksviken-stubbarp-light-bronze-effect-s29302573/,"        Storage combination with doors,          180x42x74 cm",IKEA of Sweden,black,other
90421911,BRYGGJA,Cabinets & cupboards,597,https://www.ikea.com/sa/en/p/bryggja-storage-unit-dark-grey-90421911/,"        Storage unit,          120x173 cm",Ola Wihlborg,grey,other
79281790,BILLY / OXBERG,Cabinets & cupboards,930,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-panel-glass-doors-white-glass-s79281790/,"        Bookcase with panel/glass doors,          120x30x202 cm",Gillis Lundgren,white,bookcase
29279186,LIXHULT,Cabinets & cupboards,700,https://www.ikea.com/sa/en/p/lixhult-cabinet-combination-grey-s29279186/,"        Cabinet combination,          120x35x92 cm",Jon Karlsson,grey,cabinet
